AÑO;MES;PROVINCIA_DESTINO;TIPO_ORIGEN;GASTO;TRANSACCION
2023;8;Ourense;Regional;799020;22382
2023;8;Ourense;Total Nacional;4104154;101319
2023;8;Palencia;Internacional;717441;14477
2023;8;Palencia;Interregional;1879628;46021
2023;8;Palencia;Regional;439327;11415
2023;8;Palencia;Total Nacional;2318955;57436
2023;8;Pontevedra;Internacional;3526864;75817
2023;8;Pontevedra;Interregional;11456187;280026
2023;8;Pontevedra;Regional;3600891;102832
2023;8;Pontevedra;Total Nacional;15057078;382858
2023;8;Salamanca;Internacional;1621171;31566
2023;8;Salamanca;Interregional;4673170;113712
2023;8;Salamanca;Regional;611872;15565
2023;8;Salamanca;Total Nacional;5285041;129277
2023;8;Santa Cruz de Tenerife;Internacional;30834668;844586
2023;8;Santa Cruz de Tenerife;Interregional;5461036;155857
2023;8;Santa Cruz de Tenerife;Regional;1757527;65741
2023;8;Santa Cruz de Tenerife;Total Nacional;7218563;221598
2023;8;Segovia;Internacional;553771;13407
2023;8;Segovia;Interregional;3738076;100432
2023;8;Segovia;Regional;372009;9916
2023;8;Segovia;Total Nacional;4110085;110348
2023;8;Sevilla;Internacional;8819253;308140
2023;8;Sevilla;Interregional;5056107;170112
2023;8;Sevilla;Regional;3939637;131161
2023;8;Sevilla;Total Nacional;8995744;301273
2023;8;Soria;Internacional;82207;2641
2023;8;Soria;Interregional;2661453;65296
2023;8;Soria;Regional;118412;3380
2023;8;Soria;Total Nacional;2779865;68676
2023;8;Tarragona;Internacional;24670356;764060
2023;8;Tarragona;Interregional;7214073;189481
2023;8;Tarragona;Regional;25630040;771210
2023;8;Tarragona;Total Nacional;32844113;960691
2023;8;Teruel;Internacional;90502;2217
2023;8;Teruel;Interregional;3793059;96492
2023;8;Teruel;Regional;347046;10081
2023;8;Teruel;Total Nacional;4140105;106573
2023;8;Toledo;Internacional;1130734;28490
2023;8;Toledo;Interregional;6306169;184874
2023;8;Toledo;Regional;483137;16337
2023;8;Toledo;Total Nacional;6789306;201211
2023;8;Valencia/València;Internacional;17090732;667921
2023;8;Valencia/València;Interregional;15622115;487979
2023;8;Valencia/València;Regional;3614729;113516
2023;8;Valencia/València;Total Nacional;19236844;601495
2023;8;Valladolid;Internacional;803170;16366
2023;8;Valladolid;Interregional;2972775;83049
2023;8;Valladolid;Regional;1304617;32356
2023;8;Valladolid;Total Nacional;4277392;115405
2023;8;Zamora;Internacional;295565;8081
2023;8;Zamora;Interregional;3395344;81464
2023;8;Zamora;Regional;646782;15899
2023;8;Zamora;Total Nacional;4042125;97363
2023;8;Zaragoza;Internacional;1273619;35075
2023;8;Zaragoza;Interregional;5847518;179896
2023;8;Zaragoza;Regional;610206;18487
2023;8;Zaragoza;Total Nacional;6457724;198383
2023;8;Ávila;Internacional;196412;6323
2023;8;Ávila;Interregional;4544130;127481
2023;8;Ávila;Regional;272776;7870
2023;8;Ávila;Total Nacional;4816906;135351
2023;9;A Coruña;Internacional;3476281;92389
2023;9;A Coruña;Interregional;5455102;173183
2023;9;A Coruña;Regional;2845940;93636
2023;9;A Coruña;Total Nacional;8301042;266819
2023;9;Albacete;Internacional;191006;5306
2023;9;Albacete;Interregional;2294290;75476
2023;9;Albacete;Regional;579148;17946
2023;9;Albacete;Total Nacional;2873438;93422
2023;9;Alicante/Alacant;Internacional;34738508;901234
2023;9;Alicante/Alacant;Interregional;11567203;335777
2023;9;Alicante/Alacant;Regional;2210851;68948
2023;9;Alicante/Alacant;Total Nacional;13778054;404725
2023;9;Almería;Internacional;1478797;36885
2023;9;Almería;Interregional;3241738;84144
2023;9;Almería;Regional;1866545;51171
2023;9;Almería;Total Nacional;5108283;135315
2023;9;Araba/Álava;Internacional;455748;9471
2023;9;Araba/Álava;Interregional;1156910;36500
2023;9;Araba/Álava;Regional;706219;18987
2023;9;Araba/Álava;Total Nacional;1863130;55487
2023;9;Asturias;Internacional;2274604;58041
2023;9;Asturias;Interregional;6424035;172951
2023;9;Asturias;Total Nacional;6424035;172951
2023;9;Badajoz;Internacional;1836613;33527
2023;9;Badajoz;Interregional;2731823;77753
2023;9;Badajoz;Regional;513586;14554
2023;9;Badajoz;Total Nacional;3245408;92307
2023;9;Barcelona;Internacional;69395948;2336059
2023;9;Barcelona;Interregional;12551975;546820
2023;9;Barcelona;Regional;12169920;459987
2023;9;Barcelona;Total Nacional;24721895;1006807
2023;9;Bizkaia;Internacional;5081659;131751
2023;9;Bizkaia;Interregional;3800221;127275
2023;9;Bizkaia;Regional;977381;26088
2023;9;Bizkaia;Total Nacional;4777602;153363
2023;9;Burgos;Internacional;977685;27088
2023;9;Burgos;Interregional;2803587;78034
2023;9;Burgos;Regional;460611;15396
2023;9;Burgos;Total Nacional;3264198;93430
2023;9;Cantabria;Internacional;1586918;44933
2023;9;Cantabria;Interregional;6447081;166459
2023;9;Cantabria;Total Nacional;6447081;166459
2023;9;Castellón/Castelló;Internacional;3177877;70175
2023;9;Castellón/Castelló;Interregional;4727097;122030
2023;9;Castellón/Castelló;Regional;1497928;53161
2023;9;Castellón/Castelló;Total Nacional;6225025;175191
2023;9;Ceuta;Internacional;206465;5116
2023;9;Ceuta;Interregional;539743;24154
2023;9;Ceuta;Total Nacional;539743;24154
2023;9;Ciudad Real;Internacional;183726;6168
2023;9;Ciudad Real;Interregional;2121357;64048
2023;9;Ciudad Real;Regional;451543;13456
2023;9;Ciudad Real;Total Nacional;2572900;77504
2023;9;Cuenca;Internacional;179060;4857
2023;9;Cuenca;Interregional;1864581;54535
2023;9;Cuenca;Regional;257971;8896
2023;9;Cuenca;Total Nacional;2122551;63431
2023;9;Cáceres;Internacional;913668;21881
2023;9;Cáceres;Interregional;2255112;63242
2023;9;Cáceres;Regional;556548;18424
2023;9;Cáceres;Total Nacional;2811660;81666
2023;9;Cádiz;Internacional;8728210;217918
2023;9;Cádiz;Interregional;7229165;192947
2023;9;Cádiz;Regional;5549590;176727
2023;9;Cádiz;Total Nacional;12778755;369674
2023;9;Córdoba;Internacional;2069481;58433
2023;9;Córdoba;Interregional;2191237;66703
2023;9;Córdoba;Regional;1688534;56639
2023;9;Córdoba;Total Nacional;3879771;123342
2023;9;Gipuzkoa;Internacional;5773423;110329
2023;9;Gipuzkoa;Interregional;2679991;80652
2023;9;Gipuzkoa;Regional;710072;20428
2023;9;Gipuzkoa;Total Nacional;3390063;101080
2023;9;Girona;Internacional;48015050;864564
2023;9;Girona;Interregional;1840758;55495
2023;9;Girona;Regional;16463613;516803
2023;9;Girona;Total Nacional;18304370;572298
2023;9;Granada;Internacional;5008552;170075
2023;9;Granada;Interregional;3603646;121239
2023;9;Granada;Regional;3292874;118493
2023;9;Granada;Total Nacional;6896520;239732
2023;9;Guadalajara;Internacional;122929;4328
2023;9;Guadalajara;Interregional;2159238;66946
2023;9;Guadalajara;Regional;138306;5427
2023;9;Guadalajara;Total Nacional;2297544;72373
2023;9;Huelva;Internacional;2577210;44229
2023;9;Huelva;Interregional;1969489;48655
2023;9;Huelva;Regional;2213918;72142
2023;9;Huelva;Total Nacional;4183407;120797
2023;9;Huesca;Internacional;1386306;29040
2023;9;Huesca;Interregional;3092657;81433
2023;9;Huesca;Regional;450884;14399
2023;9;Huesca;Total Nacional;3543540;95832
2023;9;Illes Balears;Internacional;67470345;1561096
2023;9;Illes Balears;Interregional;13247660;395827
2023;9;Illes Balears;Total Nacional;13247660;395827
2023;9;Jaén;Internacional;412645;9513
2023;9;Jaén;Interregional;1948654;55455
2023;9;Jaén;Regional;1053493;34325
2023;9;Jaén;Total Nacional;3002147;89780
2023;9;La Rioja;Internacional;539061;11930
2023;9;La Rioja;Interregional;2530702;69226
2023;9;La Rioja;Total Nacional;2530702;69226
2023;9;Las Palmas;Internacional;35608912;781518
2023;9;Las Palmas;Interregional;5650742;168783
2023;9;Las Palmas;Regional;2184154;65213
2023;9;Las Palmas;Total Nacional;7834896;233996
2023;9;León;Internacional;727581;21483
2023;9;León;Interregional;3224433;90593
2023;9;León;Regional;488408;14418
2023;9;León;Total Nacional;3712841;105011
2023;9;Lleida;Internacional;6096277;118577
2023;9;Lleida;Interregional;1102315;39524
2023;9;Lleida;Regional;4498297;148274
2023;9;Lleida;Total Nacional;5600612;187798
2023;9;Lugo;Internacional;626460;19314
2023;9;Lugo;Interregional;2066677;50614
2023;9;Lugo;Regional;941804;26071
2023;9;Lugo;Total Nacional;3008481;76685
2023;9;Madrid;Internacional;42807430;1161580
2023;9;Madrid;Interregional;48030079;1690689
2023;9;Madrid;Total Nacional;48030079;1690689
2023;9;Melilla;Internacional;114817;4307
2023;9;Melilla;Interregional;545737;25046
2023;9;Melilla;Total Nacional;545737;25046
2023;9;Murcia;Internacional;4775692;96777
2023;9;Murcia;Interregional;6732651;203887
2023;9;Murcia;Total Nacional;6732651;203887
2023;9;Málaga;Internacional;53744277;1381086
2023;9;Málaga;Interregional;8206707;245595
2023;9;Málaga;Regional;5808504;190097
2023;9;Málaga;Total Nacional;14015211;435692
2023;9;Navarra;Internacional;848645;20801
2023;9;Navarra;Interregional;3402074;99411
2023;9;Navarra;Total Nacional;3402074;99411
2023;9;Ourense;Internacional;322181;5981
2023;9;Ourense;Interregional;1195201;28677
2023;9;Ourense;Regional;679239;20087
2023;9;Ourense;Total Nacional;1874440;48764
2023;9;Palencia;Internacional;292725;6820
2023;9;Palencia;Interregional;794105;20432
2023;9;Palencia;Regional;321461;8534
2023;9;Palencia;Total Nacional;1115565;28966
2023;9;Pontevedra;Internacional;1932922;44169
2023;9;Pontevedra;Interregional;3777243;96247
2023;9;Pontevedra;Regional;1927047;59592
2023;9;Pontevedra;Total Nacional;5704290;155839
2023;9;Salamanca;Internacional;1075500;24320
2023;9;Salamanca;Interregional;2522798;75947
2023;9;Salamanca;Regional;636024;19653
2023;9;Salamanca;Total Nacional;3158822;95600
2023;9;Santa Cruz de Tenerife;Internacional;26192790;745270
2023;9;Santa Cruz de Tenerife;Interregional;3785072;124050
2023;9;Santa Cruz de Tenerife;Regional;1580912;61569
2023;9;Santa Cruz de Tenerife;Total Nacional;5365983;185619
2023;9;Segovia;Internacional;663588;16917
2023;9;Segovia;Interregional;1904944;51564
2023;9;Segovia;Regional;341674;9262
2023;9;Segovia;Total Nacional;2246618;60826
2023;9;Sevilla;Internacional;10612382;371531
2023;9;Sevilla;Interregional;4956351;171663
2023;9;Sevilla;Regional;4942649;174663
2023;9;Sevilla;Total Nacional;9899000;346326
2023;9;Soria;Internacional;48218;1454
2023;9;Soria;Interregional;997728;25553
2023;9;Soria;Regional;99327;3049
2023;9;Soria;Total Nacional;1097055;28602
2023;9;Tarragona;Internacional;12164323;420268
2023;9;Tarragona;Interregional;3300303;101639
2023;9;Tarragona;Regional;10548108;353274
2023;9;Tarragona;Total Nacional;13848411;454913
2023;9;Teruel;Internacional;65077;1596
2023;9;Teruel;Interregional;1605674;40894
2023;9;Teruel;Regional;215713;6392
2023;9;Teruel;Total Nacional;1821387;47286
2023;9;Toledo;Internacional;1300543;31529
2023;9;Toledo;Interregional;4910921;148028
2023;9;Toledo;Regional;565680;19314
2023;9;Toledo;Total Nacional;5476600;167342
2023;9;Valencia/València;Internacional;13355732;550918
2023;9;Valencia/València;Interregional;9324721;326043
2023;9;Valencia/València;Regional;3497422;121721
2023;9;Valencia/València;Total Nacional;12822143;447764
2023;9;Valladolid;Internacional;755045;14682
2023;9;Valladolid;Interregional;2094020;63237
2023;9;Valladolid;Regional;1545359;43142
2023;9;Valladolid;Total Nacional;3639380;106379
2023;9;Zamora;Internacional;162769;4609
2023;9;Zamora;Interregional;1258567;30444
2023;9;Zamora;Regional;415063;10804
2023;9;Zamora;Total Nacional;1673630;41248
2023;9;Zaragoza;Internacional;1088983;33644
2023;9;Zaragoza;Interregional;5162446;169146
2023;9;Zaragoza;Regional;802505;24996
2023;9;Zaragoza;Total Nacional;5964951;194142
2023;9;Ávila;Internacional;116799;3961
2023;9;Ávila;Interregional;1965326;58117
2023;9;Ávila;Regional;244934;7210
2023;9;Ávila;Total Nacional;2210260;65327
2023;10;A Coruña;Internacional;2987073;84233
2023;10;A Coruña;Interregional;4461741;148659
2023;10;A Coruña;Regional;2661118;90884
2023;10;A Coruña;Total Nacional;7122859;239543
2023;10;Albacete;Internacional;237260;7269
2023;10;Albacete;Interregional;1889731;59206
2023;10;Albacete;Regional;505417;14900
2023;10;Albacete;Total Nacional;2395148;74106
2023;10;Alicante/Alacant;Internacional;35556163;912779
2023;10;Alicante/Alacant;Interregional;9052451;275183
2023;10;Alicante/Alacant;Regional;2052265;65864
2023;10;Alicante/Alacant;Total Nacional;11104716;341047
2023;10;Almería;Internacional;1477652;38242
2023;10;Almería;Interregional;1952015;56855
2023;10;Almería;Regional;1218158;39644
2023;10;Almería;Total Nacional;3170173;96499
2023;10;Araba/Álava;Internacional;559059;12960
2023;10;Araba/Álava;Interregional;1200200;36333
2023;10;Araba/Álava;Regional;766418;19956
2023;10;Araba/Álava;Total Nacional;1966618;56289
2023;10;Asturias;Internacional;1522230;42744
2023;10;Asturias;Interregional;5112294;142924
2023;10;Asturias;Total Nacional;5112294;142924
2023;10;Badajoz;Internacional;1768371;34698
2023;10;Badajoz;Interregional;2452192;72160
2023;10;Badajoz;Regional;492110;13933
2023;10;Badajoz;Total Nacional;2944302;86093
2023;10;Barcelona;Internacional;71390211;2353694
2023;10;Barcelona;Interregional;13105732;592042
2023;10;Barcelona;Regional;12682060;493667
2023;10;Barcelona;Total Nacional;25787791;1085709
2023;10;Bizkaia;Internacional;4261070;112022
2023;10;Bizkaia;Interregional;3959544;133180
2023;10;Bizkaia;Regional;1091917;28957
2023;10;Bizkaia;Total Nacional;5051461;162137
2023;10;Burgos;Internacional;922317;26546
2023;10;Burgos;Interregional;2689244;75491
2023;10;Burgos;Regional;498109;16373
2023;10;Burgos;Total Nacional;3187353;91864
2023;10;Cantabria;Internacional;1087627;33354
2023;10;Cantabria;Interregional;4854871;131721
2023;10;Cantabria;Total Nacional;4854871;131721
2023;10;Castellón/Castelló;Internacional;3043018;65608
2023;10;Castellón/Castelló;Interregional;2996413;89361
2023;10;Castellón/Castelló;Regional;1424600;52538
2023;10;Castellón/Castelló;Total Nacional;4421012;141899
2023;10;Ceuta;Internacional;151398;3874
2023;10;Ceuta;Interregional;447120;21591
2023;10;Ceuta;Total Nacional;447120;21591
2023;10;Ciudad Real;Internacional;240708;7505
2023;10;Ciudad Real;Interregional;1989166;59963
2023;10;Ciudad Real;Regional;457428;13655
2023;10;Ciudad Real;Total Nacional;2446595;73618
2023;10;Cuenca;Internacional;196290;5603
2023;10;Cuenca;Interregional;1788172;52377
2023;10;Cuenca;Regional;267040;9200
2023;10;Cuenca;Total Nacional;2055211;61577
2023;10;Cáceres;Internacional;999902;24071
2023;10;Cáceres;Interregional;2128117;59750
2023;10;Cáceres;Regional;585154;20304
2023;10;Cáceres;Total Nacional;2713271;80054
2023;10;Cádiz;Internacional;8250162;217107
2023;10;Cádiz;Interregional;4183802;130789
2023;10;Cádiz;Regional;3650885;124770
2023;10;Cádiz;Total Nacional;7834687;255559
2023;10;Córdoba;Internacional;2484177;69096
2023;10;Córdoba;Interregional;2341536;70633
2023;10;Córdoba;Regional;1756253;59563
2023;10;Córdoba;Total Nacional;4097790;130196
2023;10;Gipuzkoa;Internacional;5777095;106376
2023;10;Gipuzkoa;Interregional;2326916;70678
2023;10;Gipuzkoa;Regional;706676;20291
2023;10;Gipuzkoa;Total Nacional;3033592;90969
2023;10;Girona;Internacional;37174525;647311
2023;10;Girona;Interregional;1327482;43004
2023;10;Girona;Regional;12230087;392998
2023;10;Girona;Total Nacional;13557569;436002
2023;10;Granada;Internacional;5283388;174856
2023;10;Granada;Interregional;3391361;122474
2023;10;Granada;Regional;3263839;124040
2023;10;Granada;Total Nacional;6655200;246514
2023;10;Guadalajara;Internacional;141615;4715
2023;10;Guadalajara;Interregional;2131018;65232
2023;10;Guadalajara;Regional;159124;6082
2023;10;Guadalajara;Total Nacional;2290142;71314
2023;10;Huelva;Internacional;1649391;34970
2023;10;Huelva;Interregional;1101030;30920
2023;10;Huelva;Regional;1598012;54772
2023;10;Huelva;Total Nacional;2699042;85692
2023;10;Huesca;Internacional;1142476;22797
2023;10;Huesca;Interregional;2654739;70787
2023;10;Huesca;Regional;410550;13579
2023;10;Huesca;Total Nacional;3065289;84366
2023;10;Illes Balears;Internacional;47072008;1121861
2023;10;Illes Balears;Interregional;7613268;259991
2023;10;Illes Balears;Total Nacional;7613268;259991
2023;10;Jaén;Internacional;529231;12432
2023;10;Jaén;Interregional;1783263;51556
2023;10;Jaén;Regional;1071628;35174
2023;10;Jaén;Total Nacional;2854891;86730
2023;10;La Rioja;Internacional;481071;10884
2023;10;La Rioja;Interregional;2614902;69790
2023;10;La Rioja;Total Nacional;2614902;69790
2023;10;Las Palmas;Internacional;47690983;981611
2023;10;Las Palmas;Interregional;4996867;158612
2023;10;Las Palmas;Regional;1887428;62901
2023;10;Las Palmas;Total Nacional;6884295;221513
2023;10;León;Internacional;669316;19855
2023;10;León;Interregional;2964486;84944
2023;10;León;Regional;545689;15621
2023;10;León;Total Nacional;3510175;100565
2023;10;Lleida;Internacional;6061354;115808
2023;10;Lleida;Interregional;1127509;40793
2023;10;Lleida;Regional;4519091;148724
2023;10;Lleida;Total Nacional;5646600;189517
2023;10;Lugo;Internacional;545718;17254
2023;10;Lugo;Interregional;1582666;38786
2023;10;Lugo;Regional;974107;26501
2023;10;Lugo;Total Nacional;2556773;65287
2023;10;Madrid;Internacional;47627574;1322523
2023;10;Madrid;Interregional;49425313;1801678
2023;10;Madrid;Total Nacional;49425313;1801678
2023;10;Melilla;Internacional;84452;3101
2023;10;Melilla;Interregional;510256;23838
2023;10;Melilla;Total Nacional;510256;23838
2023;10;Murcia;Internacional;5608788;115067
2023;10;Murcia;Interregional;6037394;190229
2023;10;Murcia;Total Nacional;6037394;190229
2023;10;Málaga;Internacional;54023663;1367536
2023;10;Málaga;Interregional;6642227;209005
2023;10;Málaga;Regional;4768162;168102
2023;10;Málaga;Total Nacional;11410389;377107
2023;10;Navarra;Internacional;896931;20914
2023;10;Navarra;Interregional;3448632;102470
2023;10;Navarra;Total Nacional;3448632;102470
2023;10;Ourense;Internacional;306378;6130
2023;10;Ourense;Interregional;1016432;24030
2023;10;Ourense;Regional;673794;20483
2023;10;Ourense;Total Nacional;1690226;44513
2023;10;Palencia;Internacional;313418;7838
2023;10;Palencia;Interregional;654391;17579
2023;10;Palencia;Regional;306632;8655
2023;10;Palencia;Total Nacional;961023;26234
2023;10;Pontevedra;Internacional;1467362;33679
2023;10;Pontevedra;Interregional;2481641;70061
2023;10;Pontevedra;Regional;1604458;51467
2023;10;Pontevedra;Total Nacional;4086099;121528
2023;10;Salamanca;Internacional;1133216;25347
2023;10;Salamanca;Interregional;2151579;68196
2023;10;Salamanca;Regional;607867;20795
2023;10;Salamanca;Total Nacional;2759445;88991
2023;10;Santa Cruz de Tenerife;Internacional;34701264;858217
2023;10;Santa Cruz de Tenerife;Interregional;3386480;113168
2023;10;Santa Cruz de Tenerife;Regional;1478043;65570
2023;10;Santa Cruz de Tenerife;Total Nacional;4864523;178738
2023;10;Segovia;Internacional;673650;18015
2023;10;Segovia;Interregional;1841016;48905
2023;10;Segovia;Regional;350188;9743
2023;10;Segovia;Total Nacional;2191205;58648
2023;10;Sevilla;Internacional;12333706;411648
2023;10;Sevilla;Interregional;4930551;174917
2023;10;Sevilla;Regional;5154597;189678
2023;10;Sevilla;Total Nacional;10085148;364595
2023;10;Soria;Internacional;52631;1713
2023;10;Soria;Interregional;1013092;25396
2023;10;Soria;Regional;113164;3473
2023;10;Soria;Total Nacional;1126255;28869
2023;10;Tarragona;Internacional;9184241;304834
2023;10;Tarragona;Interregional;2403848;83060
2023;10;Tarragona;Regional;7945923;278460
2023;10;Tarragona;Total Nacional;10349771;361520
2023;10;Teruel;Internacional;130651;2740
2023;10;Teruel;Interregional;1641994;42675
2023;10;Teruel;Regional;204568;6182
2023;10;Teruel;Total Nacional;1846562;48857
2023;10;Toledo;Internacional;1481557;36160
2023;10;Toledo;Interregional;4976078;151087
2023;10;Toledo;Regional;602551;20668
2023;10;Toledo;Total Nacional;5578629;171755
2023;10;Valencia/València;Internacional;13991014;566410
2023;10;Valencia/València;Interregional;8148110;305218
2023;10;Valencia/València;Regional;3498560;127621
2023;10;Valencia/València;Total Nacional;11646670;432839
2023;10;Valladolid;Internacional;836917;16011
2023;10;Valladolid;Interregional;1962887;58163
2023;10;Valladolid;Regional;1579825;42327
2023;10;Valladolid;Total Nacional;3542712;100490
2023;10;Zamora;Internacional;276869;6149
2023;10;Zamora;Interregional;1138281;27716
2023;10;Zamora;Regional;420117;10796
2023;10;Zamora;Total Nacional;1558398;38512
2023;10;Zaragoza;Internacional;1334874;39070
2023;10;Zaragoza;Interregional;5556976;192680
2023;10;Zaragoza;Regional;829089;27955
2023;10;Zaragoza;Total Nacional;6386065;220635
2023;10;Ávila;Internacional;126137;4314
2023;10;Ávila;Interregional;1825151;53306
2023;10;Ávila;Regional;247650;7087
2023;10;Ávila;Total Nacional;2072801;60393
2023;11;A Coruña;Internacional;1377454;39338
2023;11;A Coruña;Interregional;3646614;123864
2023;11;A Coruña;Regional;2724053;91113
2023;11;A Coruña;Total Nacional;6370667;214977
2023;11;Albacete;Internacional;291423;10283
2023;11;Albacete;Interregional;1623800;50949
2023;11;Albacete;Regional;502293;14557
2023;11;Albacete;Total Nacional;2126093;65506
2023;11;Alicante/Alacant;Internacional;24412717;646535
2023;11;Alicante/Alacant;Interregional;7024397;221742
2023;11;Alicante/Alacant;Regional;1700492;56569
2023;11;Alicante/Alacant;Total Nacional;8724889;278311
2023;11;Almería;Internacional;1211453;31373
2023;11;Almería;Interregional;1413465;44484
2023;11;Almería;Regional;1029735;34925
2023;11;Almería;Total Nacional;2443200;79409
2023;11;Araba/Álava;Internacional;587431;14419
2023;11;Araba/Álava;Interregional;1086867;33187
2023;11;Araba/Álava;Regional;760457;19463
2023;11;Araba/Álava;Total Nacional;1847324;52650
2023;11;Asturias;Internacional;998540;26583
2023;11;Asturias;Interregional;3990178;112674
2023;11;Asturias;Total Nacional;3990178;112674
2023;11;Badajoz;Internacional;1885555;35451
2023;11;Badajoz;Interregional;2137818;61118
2023;11;Badajoz;Regional;500025;13943
2023;11;Badajoz;Total Nacional;2637843;75061
2023;11;Barcelona;Internacional;54222095;1858953
2023;11;Barcelona;Interregional;13578345;584806
2023;11;Barcelona;Regional;13164301;493461
2023;11;Barcelona;Total Nacional;26742646;1078267
2023;11;Bizkaia;Internacional;2494756;71672
2023;11;Bizkaia;Interregional;3706829;122253
2023;11;Bizkaia;Regional;1162174;28870
2023;11;Bizkaia;Total Nacional;4869002;151123
2023;11;Burgos;Internacional;757905;21460
2023;11;Burgos;Interregional;2128874;60066
2023;11;Burgos;Regional;459908;15759
2023;11;Burgos;Total Nacional;2588782;75825
2023;11;Cantabria;Internacional;626466;19266
2023;11;Cantabria;Interregional;3281837;90595
2023;11;Cantabria;Total Nacional;3281837;90595
2023;11;Castellón/Castelló;Internacional;2234420;47441
2023;11;Castellón/Castelló;Interregional;2345388;72396
2023;11;Castellón/Castelló;Regional;1162659;42774
2023;11;Castellón/Castelló;Total Nacional;3508047;115170
2023;11;Ceuta;Internacional;137291;4001
2023;11;Ceuta;Interregional;456524;21847
2023;11;Ceuta;Total Nacional;456524;21847
2023;11;Ciudad Real;Internacional;229898;7115
2023;11;Ciudad Real;Interregional;1676837;51411
2023;11;Ciudad Real;Regional;452955;13018
2023;11;Ciudad Real;Total Nacional;2129792;64429
2023;11;Cuenca;Internacional;164503;4867
2023;11;Cuenca;Interregional;1320937;38975
2023;11;Cuenca;Regional;258828;8889
2023;11;Cuenca;Total Nacional;1579765;47864
2023;11;Cáceres;Internacional;875824;20979
2023;11;Cáceres;Interregional;1807266;50891
2023;11;Cáceres;Regional;600206;20491
2023;11;Cáceres;Total Nacional;2407472;71382
2023;11;Cádiz;Internacional;5435339;161929
2023;11;Cádiz;Interregional;3090384;104298
2023;11;Cádiz;Regional;3006250;104862
2023;11;Cádiz;Total Nacional;6096634;209160
2023;11;Córdoba;Internacional;1601859;47681
2023;11;Córdoba;Interregional;2137228;65367
2023;11;Córdoba;Regional;1834390;61146
2023;11;Córdoba;Total Nacional;3971618;126513
2023;11;Gipuzkoa;Internacional;4731247;86909
2023;11;Gipuzkoa;Interregional;2111616;65898
2023;11;Gipuzkoa;Regional;667457;18885
2023;11;Gipuzkoa;Total Nacional;2779073;84783
2023;11;Girona;Internacional;26327816;441943
2023;11;Girona;Interregional;1152248;38821
2023;11;Girona;Regional;9408277;293971
2023;11;Girona;Total Nacional;10560524;332792
2023;11;Granada;Internacional;3823244;135493
2023;11;Granada;Interregional;2840422;106768
2023;11;Granada;Regional;3033390;116560
2023;11;Granada;Total Nacional;5873812;223328
2023;11;Guadalajara;Internacional;172107;5426
2023;11;Guadalajara;Interregional;1948242;58910
2023;11;Guadalajara;Regional;136740;5447
2023;11;Guadalajara;Total Nacional;2084982;64357
2023;11;Huelva;Internacional;1144529;25948
2023;11;Huelva;Interregional;741341;22251
2023;11;Huelva;Regional;1469295;46225
2023;11;Huelva;Total Nacional;2210636;68476
2023;11;Huesca;Internacional;782549;16186
2023;11;Huesca;Interregional;1776557;49754
2023;11;Huesca;Regional;342582;11845
2023;11;Huesca;Total Nacional;2119139;61599
2023;11;Illes Balears;Internacional;10762746;212607
2023;11;Illes Balears;Interregional;4335886;159619
2023;11;Illes Balears;Total Nacional;4335886;159619
2023;11;Jaén;Internacional;573387;12171
2023;11;Jaén;Interregional;1424431;40248
2023;11;Jaén;Regional;932650;31047
2023;11;Jaén;Total Nacional;2357081;71295
2023;11;La Rioja;Internacional;349081;7241
2023;11;La Rioja;Interregional;2148050;58303
2023;11;La Rioja;Total Nacional;2148050;58303
2023;11;Las Palmas;Internacional;55771507;1167123
2023;11;Las Palmas;Interregional;4317193;142445
2023;11;Las Palmas;Regional;1814749;57506
2023;11;Las Palmas;Total Nacional;6131942;199951
2023;11;León;Internacional;358059;9871
2023;11;León;Interregional;2352663;69518
2023;11;León;Regional;467344;13889
2023;11;León;Total Nacional;2820007;83407
2023;11;Lleida;Internacional;4845246;92939
2023;11;Lleida;Interregional;1012612;35957
2023;11;Lleida;Regional;3716880;124190
2023;11;Lleida;Total Nacional;4729492;160147
2023;11;Lugo;Internacional;237329;6755
2023;11;Lugo;Interregional;1041214;26085
2023;11;Lugo;Regional;813428;21706
2023;11;Lugo;Total Nacional;1854642;47791
2023;11;Madrid;Internacional;38610279;1138780
2023;11;Madrid;Interregional;50521452;1795074
2023;11;Madrid;Total Nacional;50521452;1795074
2023;11;Melilla;Internacional;74177;2991
2023;11;Melilla;Interregional;532892;24210
2023;11;Melilla;Total Nacional;532892;24210
2023;11;Murcia;Internacional;4209827;92684
2023;11;Murcia;Interregional;5613642;173929
2023;11;Murcia;Total Nacional;5613642;173929
2023;11;Málaga;Internacional;37315015;1001480
2023;11;Málaga;Interregional;5721724;183375
2023;11;Málaga;Regional;4603591;160888
2023;11;Málaga;Total Nacional;10325315;344263
2023;11;Navarra;Internacional;860047;19931
2023;11;Navarra;Interregional;3039976;93545
2023;11;Navarra;Total Nacional;3039976;93545
2023;11;Ourense;Internacional;259611;5240
2023;11;Ourense;Interregional;679990;17890
2023;11;Ourense;Regional;615139;18459
2023;11;Ourense;Total Nacional;1295129;36349
2023;11;Palencia;Internacional;294606;6205
2023;11;Palencia;Interregional;516867;13738
2023;11;Palencia;Regional;279753;7596
2023;11;Palencia;Total Nacional;796620;21334
2023;11;Pontevedra;Internacional;1200055;24557
2023;11;Pontevedra;Interregional;1686282;54229
